order_id,date,weekday,week,order_type,region,status,delivery_time_min,sla_met
104292,2026-05-29,Sun,W6,On-Demand,North,On Time,24,1
104293,2026-05-29,Sun,W6,On-Demand,East,Rescheduled,0,0
104294,2026-05-29,Sun,W6,On-Demand,North,On Time,29,1
104295,2026-05-29,Sun,W6,On-Demand,North,On Time,27,1
104296,2026-05-29,Sun,W6,On-Demand,West,On Time,21,1
104297,2026-05-29,Sun,W6,On-Demand,North,On Time,27,1
104298,2026-05-29,Sun,W6,On-Demand,South,On Time,23,1
104299,2026-05-29,Sun,W6,On-Demand,North,On Time,19,1
104300,2026-05-29,Sun,W6,On-Demand,West,On Time,21,1
104301,2026-05-29,Sun,W6,On-Demand,South,On Time,19,1
104302,2026-05-29,Sun,W6,On-Demand,Central,On Time,25,1
104303,2026-05-30,Mon,W7,Scheduled,South,On Time,27,1
104304,2026-05-30,Mon,W7,Scheduled,East,On Time,25,1
104305,2026-05-30,Mon,W7,Scheduled,East,On Time,29,1
104306,2026-05-30,Mon,W7,Scheduled,East,On Time,18,1
104307,2026-05-30,Mon,W7,Scheduled,West,On Time,27,1
104308,2026-05-30,Mon,W7,Scheduled,South,On Time,22,1
104309,2026-05-30,Mon,W7,Scheduled,West,On Time,30,1
104310,2026-05-30,Mon,W7,Scheduled,South,On Time,23,1
104311,2026-05-30,Mon,W7,Scheduled,West,On Time,29,1
104312,2026-05-30,Mon,W7,Scheduled,North,On Time,29,1
104313,2026-05-30,Mon,W7,Scheduled,North,On Time,24,1
104314,2026-05-30,Mon,W7,Scheduled,North,On Time,30,1
104315,2026-05-30,Mon,W7,Scheduled,North,On Time,29,1
104316,2026-05-30,Mon,W7,Scheduled,North,On Time,25,1
104317,2026-05-30,Mon,W7,Scheduled,West,On Time,24,1
104318,2026-05-30,Mon,W7,Scheduled,Central,On Time,30,1
104319,2026-05-30,Mon,W7,Scheduled,Central,On Time,29,1
104320,2026-05-30,Mon,W7,Scheduled,East,On Time,18,1
104321,2026-05-30,Mon,W7,Scheduled,East,On Time,22,1
104322,2026-05-30,Mon,W7,Scheduled,East,On Time,27,1
104323,2026-05-30,Mon,W7,Scheduled,South,On Time,20,1
104324,2026-05-30,Mon,W7,Scheduled,South,On Time,28,1
104325,2026-05-30,Mon,W7,Scheduled,East,On Time,29,1
104326,2026-05-30,Mon,W7,Scheduled,West,On Time,22,1
104327,2026-05-30,Mon,W7,Scheduled,South,On Time,23,1
104328,2026-05-30,Mon,W7,Scheduled,West,On Time,29,1
104329,2026-05-30,Mon,W7,Scheduled,South,On Time,24,1
104330,2026-05-30,Mon,W7,Scheduled,North,On Time,19,1
104331,2026-05-30,Mon,W7,Scheduled,South,On Time,21,1
104332,2026-05-30,Mon,W7,Scheduled,West,On Time,26,1
104333,2026-05-30,Mon,W7,Scheduled,Central,On Time,18,1
104334,2026-05-30,Mon,W7,Scheduled,North,On Time,20,1
104335,2026-05-30,Mon,W7,Scheduled,South,On Time,26,1
104336,2026-05-30,Mon,W7,Scheduled,South,On Time,18,1
104337,2026-05-30,Mon,W7,Scheduled,Central,On Time,24,1
104338,2026-05-30,Mon,W7,Scheduled,Central,On Time,23,1
104339,2026-05-30,Mon,W7,Scheduled,Central,On Time,22,1
104340,2026-05-30,Mon,W7,Scheduled,South,On Time,28,1
104341,2026-05-30,Mon,W7,Scheduled,North,On Time,20,1
104342,2026-05-30,Mon,W7,Scheduled,South,On Time,22,1
104343,2026-05-30,Mon,W7,Scheduled,South,On Time,19,1
104344,2026-05-30,Mon,W7,Scheduled,West,On Time,27,1
104345,2026-05-30,Mon,W7,Scheduled,Central,On Time,30,1
104346,2026-05-30,Mon,W7,Scheduled,Central,On Time,30,1
104347,2026-05-30,Mon,W7,Scheduled,South,On Time,25,1
104348,2026-05-30,Mon,W7,Scheduled,South,On Time,30,1
104349,2026-05-30,Mon,W7,Scheduled,South,Late,50,0
104350,2026-05-30,Mon,W7,Scheduled,North,On Time,25,1
104351,2026-05-30,Mon,W7,Scheduled,South,On Time,18,1
104352,2026-05-30,Mon,W7,Scheduled,West,On Time,25,1
104353,2026-05-30,Mon,W7,Scheduled,East,On Time,23,1
104354,2026-05-30,Mon,W7,Scheduled,South,On Time,19,1
104355,2026-05-30,Mon,W7,Scheduled,West,On Time,24,1
104356,2026-05-30,Mon,W7,Scheduled,East,On Time,23,1
104357,2026-05-30,Mon,W7,Scheduled,Central,On Time,23,1
104358,2026-05-30,Mon,W7,Scheduled,South,On Time,27,1
104359,2026-05-30,Mon,W7,Scheduled,East,On Time,28,1
104360,2026-05-30,Mon,W7,Scheduled,Central,On Time,24,1
104361,2026-05-30,Mon,W7,Scheduled,East,On Time,29,1
104362,2026-05-30,Mon,W7,Scheduled,West,On Time,26,1
104363,2026-05-30,Mon,W7,Scheduled,North,On Time,20,1
104364,2026-05-30,Mon,W7,Scheduled,East,On Time,25,1
104365,2026-05-30,Mon,W7,Scheduled,Central,On Time,21,1
104366,2026-05-30,Mon,W7,Scheduled,West,On Time,21,1
104367,2026-05-30,Mon,W7,Scheduled,North,On Time,29,1
104368,2026-05-30,Mon,W7,Scheduled,Central,On Time,23,1
104369,2026-05-30,Mon,W7,Scheduled,East,On Time,27,1
104370,2026-05-30,Mon,W7,Scheduled,East,On Time,23,1
104371,2026-05-30,Mon,W7,Scheduled,Central,On Time,18,1
104372,2026-05-30,Mon,W7,Scheduled,East,On Time,28,1
104373,2026-05-30,Mon,W7,Scheduled,North,On Time,24,1
104374,2026-05-30,Mon,W7,Scheduled,East,Rescheduled,0,0
104375,2026-05-30,Mon,W7,Scheduled,North,On Time,27,1
104376,2026-05-30,Mon,W7,Scheduled,Central,On Time,25,1
104377,2026-05-30,Mon,W7,Scheduled,South,On Time,25,1
104378,2026-05-30,Mon,W7,Scheduled,Central,On Time,28,1
104379,2026-05-30,Mon,W7,Scheduled,East,On Time,18,1
104380,2026-05-30,Mon,W7,Scheduled,South,On Time,29,1
104381,2026-05-30,Mon,W7,Scheduled,South,On Time,20,1
104382,2026-05-30,Mon,W7,Scheduled,North,On Time,19,1
104383,2026-05-30,Mon,W7,On-Demand,North,On Time,29,1
104384,2026-05-30,Mon,W7,On-Demand,East,On Time,26,1
104385,2026-05-30,Mon,W7,On-Demand,North,Late,50,0
104386,2026-05-30,Mon,W7,On-Demand,East,On Time,28,1
104387,2026-05-30,Mon,W7,On-Demand,East,Late,49,0
104388,2026-05-30,Mon,W7,On-Demand,West,On Time,28,1
104389,2026-05-30,Mon,W7,On-Demand,North,On Time,28,1
104390,2026-05-30,Mon,W7,On-Demand,Central,On Time,30,1
104391,2026-05-30,Mon,W7,On-Demand,North,On Time,22,1
104392,2026-05-30,Mon,W7,On-Demand,East,On Time,18,1
104393,2026-05-30,Mon,W7,On-Demand,Central,On Time,29,1
104394,2026-05-30,Mon,W7,On-Demand,North,On Time,28,1
104395,2026-05-31,Tue,W7,Scheduled,East,On Time,26,1
104396,2026-05-31,Tue,W7,Scheduled,Central,On Time,25,1
104397,2026-05-31,Tue,W7,Scheduled,Central,On Time,19,1
104398,2026-05-31,Tue,W7,Scheduled,North,On Time,19,1
104399,2026-05-31,Tue,W7,Scheduled,North,On Time,20,1
104400,2026-05-31,Tue,W7,Scheduled,North,On Time,27,1
104401,2026-05-31,Tue,W7,Scheduled,North,On Time,30,1
104402,2026-05-31,Tue,W7,Scheduled,West,On Time,23,1
104403,2026-05-31,Tue,W7,Scheduled,South,On Time,29,1
104404,2026-05-31,Tue,W7,Scheduled,South,On Time,28,1
104405,2026-05-31,Tue,W7,Scheduled,South,On Time,29,1
104406,2026-05-31,Tue,W7,Scheduled,East,On Time,24,1
104407,2026-05-31,Tue,W7,Scheduled,Central,On Time,20,1
104408,2026-05-31,Tue,W7,Scheduled,South,On Time,21,1
104409,2026-05-31,Tue,W7,Scheduled,South,On Time,21,1
104410,2026-05-31,Tue,W7,Scheduled,East,Late,45,0
104411,2026-05-31,Tue,W7,Scheduled,Central,On Time,23,1
104412,2026-05-31,Tue,W7,Scheduled,Central,On Time,30,1
104413,2026-05-31,Tue,W7,Scheduled,South,On Time,28,1
104414,2026-05-31,Tue,W7,Scheduled,West,On Time,27,1
104415,2026-05-31,Tue,W7,Scheduled,South,On Time,27,1
104416,2026-05-31,Tue,W7,Scheduled,East,Late,51,0
104417,2026-05-31,Tue,W7,Scheduled,Central,On Time,29,1
104418,2026-05-31,Tue,W7,Scheduled,East,On Time,29,1
104419,2026-05-31,Tue,W7,Scheduled,South,On Time,30,1
104420,2026-05-31,Tue,W7,Scheduled,East,On Time,25,1
104421,2026-05-31,Tue,W7,Scheduled,Central,On Time,19,1
104422,2026-05-31,Tue,W7,Scheduled,West,On Time,20,1
104423,2026-05-31,Tue,W7,Scheduled,East,On Time,27,1
104424,2026-05-31,Tue,W7,Scheduled,Central,On Time,24,1
104425,2026-05-31,Tue,W7,Scheduled,North,On Time,23,1
104426,2026-05-31,Tue,W7,Scheduled,South,On Time,18,1
104427,2026-05-31,Tue,W7,Scheduled,East,On Time,23,1
104428,2026-05-31,Tue,W7,Scheduled,South,On Time,19,1
104429,2026-05-31,Tue,W7,Scheduled,South,On Time,22,1
104430,2026-05-31,Tue,W7,Scheduled,North,On Time,20,1
104431,2026-05-31,Tue,W7,Scheduled,West,On Time,27,1
104432,2026-05-31,Tue,W7,Scheduled,West,On Time,29,1
104433,2026-05-31,Tue,W7,Scheduled,South,On Time,25,1
104434,2026-05-31,Tue,W7,Scheduled,Central,On Time,23,1
104435,2026-05-31,Tue,W7,Scheduled,West,On Time,28,1
104436,2026-05-31,Tue,W7,Scheduled,Central,On Time,21,1
104437,2026-05-31,Tue,W7,Scheduled,East,On Time,24,1
104438,2026-05-31,Tue,W7,Scheduled,South,Late,31,0
104439,2026-05-31,Tue,W7,Scheduled,Central,On Time,22,1
104440,2026-05-31,Tue,W7,Scheduled,South,Cancelled,0,0
104441,2026-05-31,Tue,W7,Scheduled,South,Rescheduled,0,0
104442,2026-05-31,Tue,W7,Scheduled,North,On Time,23,1
104443,2026-05-31,Tue,W7,Scheduled,South,Late,55,0
104444,2026-05-31,Tue,W7,Scheduled,West,On Time,25,1
104445,2026-05-31,Tue,W7,Scheduled,South,On Time,18,1
104446,2026-05-31,Tue,W7,Scheduled,East,On Time,20,1
104447,2026-05-31,Tue,W7,Scheduled,South,On Time,20,1
104448,2026-05-31,Tue,W7,Scheduled,North,On Time,24,1
104449,2026-05-31,Tue,W7,Scheduled,Central,On Time,20,1
104450,2026-05-31,Tue,W7,Scheduled,North,On Time,23,1
104451,2026-05-31,Tue,W7,Scheduled,North,On Time,23,1
104452,2026-05-31,Tue,W7,Scheduled,West,On Time,28,1
104453,2026-05-31,Tue,W7,Scheduled,West,On Time,25,1
104454,2026-05-31,Tue,W7,Scheduled,South,On Time,29,1
104455,2026-05-31,Tue,W7,Scheduled,West,On Time,19,1
104456,2026-05-31,Tue,W7,Scheduled,South,On Time,30,1
104457,2026-05-31,Tue,W7,Scheduled,East,On Time,23,1
104458,2026-05-31,Tue,W7,Scheduled,West,On Time,29,1
104459,2026-05-31,Tue,W7,Scheduled,North,On Time,26,1
104460,2026-05-31,Tue,W7,Scheduled,Central,On Time,28,1
104461,2026-05-31,Tue,W7,Scheduled,South,On Time,27,1
104462,2026-05-31,Tue,W7,Scheduled,East,On Time,23,1
104463,2026-05-31,Tue,W7,Scheduled,Central,On Time,18,1
104464,2026-05-31,Tue,W7,Scheduled,North,On Time,24,1
104465,2026-05-31,Tue,W7,Scheduled,West,On Time,20,1
104466,2026-05-31,Tue,W7,Scheduled,East,On Time,21,1
104467,2026-05-31,Tue,W7,Scheduled,West,On Time,23,1
104468,2026-05-31,Tue,W7,Scheduled,South,On Time,24,1
104469,2026-05-31,Tue,W7,Scheduled,West,On Time,24,1
104470,2026-05-31,Tue,W7,Scheduled,South,On Time,24,1
104471,2026-05-31,Tue,W7,Scheduled,Central,On Time,28,1
104472,2026-05-31,Tue,W7,Scheduled,North,On Time,25,1
104473,2026-05-31,Tue,W7,Scheduled,North,On Time,29,1
104474,2026-05-31,Tue,W7,Scheduled,North,On Time,24,1
104475,2026-05-31,Tue,W7,Scheduled,Central,On Time,20,1
104476,2026-05-31,Tue,W7,Scheduled,West,On Time,28,1
104477,2026-05-31,Tue,W7,Scheduled,West,On Time,28,1
104478,2026-05-31,Tue,W7,Scheduled,East,On Time,18,1
104479,2026-05-31,Tue,W7,Scheduled,North,On Time,29,1
104480,2026-05-31,Tue,W7,Scheduled,West,On Time,30,1
104481,2026-05-31,Tue,W7,Scheduled,West,On Time,30,1
104482,2026-05-31,Tue,W7,Scheduled,East,On Time,26,1
104483,2026-05-31,Tue,W7,Scheduled,West,On Time,20,1
104484,2026-05-31,Tue,W7,On-Demand,North,On Time,24,1
104485,2026-05-31,Tue,W7,On-Demand,Central,On Time,23,1
104486,2026-05-31,Tue,W7,On-Demand,Central,On Time,26,1
104487,2026-05-31,Tue,W7,On-Demand,West,On Time,25,1
104488,2026-05-31,Tue,W7,On-Demand,North,On Time,22,1
104489,2026-05-31,Tue,W7,On-Demand,West,On Time,25,1
104490,2026-05-31,Tue,W7,On-Demand,East,On Time,27,1
104491,2026-05-31,Tue,W7,On-Demand,East,On Time,23,1
104492,2026-05-31,Tue,W7,On-Demand,Central,On Time,18,1
104493,2026-05-31,Tue,W7,On-Demand,East,On Time,22,1
104494,2026-05-31,Tue,W7,On-Demand,East,On Time,25,1
104495,2026-05-31,Tue,W7,On-Demand,Central,On Time,18,1
104496,2026-06-01,Wed,W7,Scheduled,North,On Time,29,1
104497,2026-06-01,Wed,W7,Scheduled,South,On Time,24,1
104498,2026-06-01,Wed,W7,Scheduled,North,On Time,26,1
104499,2026-06-01,Wed,W7,Scheduled,West,On Time,20,1
104500,2026-06-01,Wed,W7,Scheduled,East,On Time,22,1
104501,2026-06-01,Wed,W7,Scheduled,South,Rescheduled,0,0
104502,2026-06-01,Wed,W7,Scheduled,Central,On Time,29,1
104503,2026-06-01,Wed,W7,Scheduled,North,On Time,18,1
104504,2026-06-01,Wed,W7,Scheduled,South,On Time,18,1
104505,2026-06-01,Wed,W7,Scheduled,North,On Time,29,1
104506,2026-06-01,Wed,W7,Scheduled,North,On Time,29,1
104507,2026-06-01,Wed,W7,Scheduled,East,On Time,28,1
104508,2026-06-01,Wed,W7,Scheduled,South,On Time,18,1
104509,2026-06-01,Wed,W7,Scheduled,North,Late,51,0
104510,2026-06-01,Wed,W7,Scheduled,North,On Time,24,1
104511,2026-06-01,Wed,W7,Scheduled,East,On Time,27,1
104512,2026-06-01,Wed,W7,Scheduled,Central,Rescheduled,0,0
104513,2026-06-01,Wed,W7,Scheduled,North,On Time,21,1
104514,2026-06-01,Wed,W7,Scheduled,South,On Time,25,1
104515,2026-06-01,Wed,W7,Scheduled,East,On Time,24,1
104516,2026-06-01,Wed,W7,Scheduled,South,On Time,30,1
104517,2026-06-01,Wed,W7,Scheduled,North,On Time,28,1
104518,2026-06-01,Wed,W7,Scheduled,East,On Time,20,1
104519,2026-06-01,Wed,W7,Scheduled,South,On Time,24,1
104520,2026-06-01,Wed,W7,Scheduled,South,On Time,24,1
104521,2026-06-01,Wed,W7,Scheduled,Central,On Time,25,1
104522,2026-06-01,Wed,W7,Scheduled,East,On Time,28,1
104523,2026-06-01,Wed,W7,Scheduled,North,On Time,21,1
104524,2026-06-01,Wed,W7,Scheduled,North,On Time,21,1
104525,2026-06-01,Wed,W7,Scheduled,Central,On Time,29,1
104526,2026-06-01,Wed,W7,Scheduled,West,On Time,27,1
104527,2026-06-01,Wed,W7,Scheduled,Central,On Time,23,1
104528,2026-06-01,Wed,W7,Scheduled,North,On Time,26,1
104529,2026-06-01,Wed,W7,Scheduled,East,On Time,23,1
104530,2026-06-01,Wed,W7,Scheduled,West,On Time,20,1
104531,2026-06-01,Wed,W7,Scheduled,South,On Time,25,1
104532,2026-06-01,Wed,W7,Scheduled,West,On Time,20,1
104533,2026-06-01,Wed,W7,Scheduled,Central,On Time,18,1
104534,2026-06-01,Wed,W7,Scheduled,Central,Rescheduled,0,0
104535,2026-06-01,Wed,W7,Scheduled,Central,Late,54,0
104536,2026-06-01,Wed,W7,Scheduled,East,On Time,22,1
104537,2026-06-01,Wed,W7,Scheduled,North,On Time,25,1
104538,2026-06-01,Wed,W7,Scheduled,South,On Time,27,1
104539,2026-06-01,Wed,W7,Scheduled,West,On Time,27,1
104540,2026-06-01,Wed,W7,Scheduled,North,On Time,30,1
104541,2026-06-01,Wed,W7,Scheduled,Central,On Time,22,1
104542,2026-06-01,Wed,W7,Scheduled,West,On Time,21,1
104543,2026-06-01,Wed,W7,Scheduled,West,On Time,20,1
104544,2026-06-01,Wed,W7,Scheduled,North,On Time,19,1
104545,2026-06-01,Wed,W7,Scheduled,North,On Time,21,1
104546,2026-06-01,Wed,W7,Scheduled,South,On Time,20,1
104547,2026-06-01,Wed,W7,Scheduled,West,On Time,29,1
104548,2026-06-01,Wed,W7,Scheduled,South,On Time,23,1
104549,2026-06-01,Wed,W7,Scheduled,East,On Time,27,1
104550,2026-06-01,Wed,W7,Scheduled,North,On Time,23,1
104551,2026-06-01,Wed,W7,Scheduled,East,On Time,28,1
104552,2026-06-01,Wed,W7,Scheduled,West,On Time,26,1
104553,2026-06-01,Wed,W7,Scheduled,West,On Time,24,1
104554,2026-06-01,Wed,W7,Scheduled,West,On Time,22,1
104555,2026-06-01,Wed,W7,Scheduled,West,On Time,20,1
104556,2026-06-01,Wed,W7,Scheduled,East,On Time,26,1
104557,2026-06-01,Wed,W7,Scheduled,South,On Time,28,1
104558,2026-06-01,Wed,W7,Scheduled,West,On Time,19,1
104559,2026-06-01,Wed,W7,Scheduled,West,On Time,24,1
104560,2026-06-01,Wed,W7,Scheduled,North,On Time,28,1
104561,2026-06-01,Wed,W7,Scheduled,Central,On Time,20,1
104562,2026-06-01,Wed,W7,Scheduled,Central,On Time,19,1
104563,2026-06-01,Wed,W7,Scheduled,North,On Time,24,1
104564,2026-06-01,Wed,W7,Scheduled,South,On Time,21,1
104565,2026-06-01,Wed,W7,Scheduled,North,On Time,25,1
104566,2026-06-01,Wed,W7,Scheduled,West,Late,50,0
104567,2026-06-01,Wed,W7,Scheduled,South,On Time,21,1
104568,2026-06-01,Wed,W7,Scheduled,South,On Time,29,1
104569,2026-06-01,Wed,W7,Scheduled,South,On Time,29,1
104570,2026-06-01,Wed,W7,Scheduled,North,On Time,22,1
104571,2026-06-01,Wed,W7,Scheduled,Central,On Time,21,1
104572,2026-06-01,Wed,W7,Scheduled,Central,On Time,21,1
104573,2026-06-01,Wed,W7,Scheduled,South,On Time,21,1
104574,2026-06-01,Wed,W7,Scheduled,Central,Late,34,0
104575,2026-06-01,Wed,W7,Scheduled,South,On Time,20,1
104576,2026-06-01,Wed,W7,Scheduled,North,On Time,19,1
104577,2026-06-01,Wed,W7,Scheduled,West,On Time,28,1
104578,2026-06-01,Wed,W7,Scheduled,West,On Time,25,1
104579,2026-06-01,Wed,W7,Scheduled,East,On Time,24,1
104580,2026-06-01,Wed,W7,Scheduled,North,On Time,26,1
104581,2026-06-01,Wed,W7,Scheduled,Central,On Time,27,1
104582,2026-06-01,Wed,W7,Scheduled,West,On Time,25,1
104583,2026-06-01,Wed,W7,Scheduled,East,On Time,18,1
104584,2026-06-01,Wed,W7,Scheduled,North,On Time,29,1
104585,2026-06-01,Wed,W7,Scheduled,Central,On Time,29,1
104586,2026-06-01,Wed,W7,Scheduled,West,On Time,25,1
104587,2026-06-01,Wed,W7,Scheduled,South,On Time,19,1
104588,2026-06-01,Wed,W7,Scheduled,Central,On Time,30,1
104589,2026-06-01,Wed,W7,Scheduled,South,On Time,19,1
104590,2026-06-01,Wed,W7,Scheduled,East,On Time,28,1
104591,2026-06-01,Wed,W7,Scheduled,West,On Time,21,1
104592,2026-06-01,Wed,W7,Scheduled,East,On Time,19,1
104593,2026-06-01,Wed,W7,Scheduled,West,On Time,19,1
104594,2026-06-01,Wed,W7,Scheduled,South,On Time,25,1
104595,2026-06-01,Wed,W7,On-Demand,East,On Time,23,1
104596,2026-06-01,Wed,W7,On-Demand,West,On Time,23,1
104597,2026-06-01,Wed,W7,On-Demand,East,On Time,27,1
104598,2026-06-01,Wed,W7,On-Demand,South,On Time,30,1
104599,2026-06-01,Wed,W7,On-Demand,North,On Time,22,1
104600,2026-06-01,Wed,W7,On-Demand,Central,On Time,23,1
104601,2026-06-01,Wed,W7,On-Demand,East,On Time,22,1
104602,2026-06-01,Wed,W7,On-Demand,East,Late,51,0
104603,2026-06-01,Wed,W7,On-Demand,East,On Time,25,1
104604,2026-06-01,Wed,W7,On-Demand,South,On Time,30,1
104605,2026-06-01,Wed,W7,On-Demand,West,On Time,22,1
104606,2026-06-01,Wed,W7,On-Demand,North,On Time,21,1
104607,2026-06-01,Wed,W7,On-Demand,East,On Time,27,1
104608,2026-06-01,Wed,W7,On-Demand,East,On Time,18,1
104609,2026-06-02,Thu,W7,Scheduled,Central,On Time,26,1
104610,2026-06-02,Thu,W7,Scheduled,South,On Time,27,1
104611,2026-06-02,Thu,W7,Scheduled,Central,Rescheduled,0,0
104612,2026-06-02,Thu,W7,Scheduled,Central,On Time,23,1
104613,2026-06-02,Thu,W7,Scheduled,South,On Time,25,1
104614,2026-06-02,Thu,W7,Scheduled,South,On Time,25,1
104615,2026-06-02,Thu,W7,Scheduled,North,On Time,24,1
104616,2026-06-02,Thu,W7,Scheduled,East,On Time,19,1
104617,2026-06-02,Thu,W7,Scheduled,South,On Time,21,1
104618,2026-06-02,Thu,W7,Scheduled,North,On Time,27,1
104619,2026-06-02,Thu,W7,Scheduled,West,On Time,23,1
104620,2026-06-02,Thu,W7,Scheduled,North,On Time,28,1
104621,2026-06-02,Thu,W7,Scheduled,Central,On Time,30,1
104622,2026-06-02,Thu,W7,Scheduled,South,On Time,29,1
104623,2026-06-02,Thu,W7,Scheduled,West,On Time,18,1
104624,2026-06-02,Thu,W7,Scheduled,Central,On Time,23,1
104625,2026-06-02,Thu,W7,Scheduled,Central,On Time,26,1
104626,2026-06-02,Thu,W7,Scheduled,North,On Time,26,1
104627,2026-06-02,Thu,W7,Scheduled,Central,Late,49,0
104628,2026-06-02,Thu,W7,Scheduled,South,On Time,22,1
104629,2026-06-02,Thu,W7,Scheduled,South,On Time,28,1
104630,2026-06-02,Thu,W7,Scheduled,West,On Time,29,1
104631,2026-06-02,Thu,W7,Scheduled,East,On Time,27,1
104632,2026-06-02,Thu,W7,Scheduled,South,On Time,19,1
104633,2026-06-02,Thu,W7,Scheduled,South,On Time,19,1
104634,2026-06-02,Thu,W7,Scheduled,South,On Time,18,1
104635,2026-06-02,Thu,W7,Scheduled,Central,On Time,27,1
104636,2026-06-02,Thu,W7,Scheduled,Central,On Time,19,1
104637,2026-06-02,Thu,W7,Scheduled,East,On Time,18,1
104638,2026-06-02,Thu,W7,Scheduled,South,On Time,19,1
104639,2026-06-02,Thu,W7,Scheduled,North,On Time,25,1
104640,2026-06-02,Thu,W7,Scheduled,Central,On Time,19,1
104641,2026-06-02,Thu,W7,Scheduled,West,On Time,27,1
104642,2026-06-02,Thu,W7,Scheduled,Central,On Time,18,1
104643,2026-06-02,Thu,W7,Scheduled,West,On Time,19,1
104644,2026-06-02,Thu,W7,Scheduled,Central,On Time,21,1
104645,2026-06-02,Thu,W7,Scheduled,West,On Time,27,1
104646,2026-06-02,Thu,W7,Scheduled,Central,Late,44,0
104647,2026-06-02,Thu,W7,Scheduled,South,On Time,28,1
104648,2026-06-02,Thu,W7,Scheduled,Central,On Time,25,1
104649,2026-06-02,Thu,W7,Scheduled,East,On Time,28,1
104650,2026-06-02,Thu,W7,Scheduled,South,On Time,26,1
104651,2026-06-02,Thu,W7,Scheduled,Central,On Time,28,1
104652,2026-06-02,Thu,W7,Scheduled,West,On Time,28,1
104653,2026-06-02,Thu,W7,Scheduled,South,On Time,30,1
104654,2026-06-02,Thu,W7,Scheduled,Central,On Time,23,1
104655,2026-06-02,Thu,W7,Scheduled,South,On Time,20,1
104656,2026-06-02,Thu,W7,Scheduled,East,On Time,24,1
104657,2026-06-02,Thu,W7,Scheduled,East,On Time,25,1
104658,2026-06-02,Thu,W7,Scheduled,South,On Time,26,1
104659,2026-06-02,Thu,W7,Scheduled,South,On Time,19,1
104660,2026-06-02,Thu,W7,Scheduled,East,On Time,26,1
104661,2026-06-02,Thu,W7,Scheduled,West,On Time,26,1
104662,2026-06-02,Thu,W7,Scheduled,Central,On Time,22,1
104663,2026-06-02,Thu,W7,Scheduled,South,On Time,28,1
104664,2026-06-02,Thu,W7,Scheduled,West,On Time,21,1
104665,2026-06-02,Thu,W7,Scheduled,Central,On Time,20,1
104666,2026-06-02,Thu,W7,Scheduled,Central,On Time,23,1
104667,2026-06-02,Thu,W7,Scheduled,West,Rescheduled,0,0
104668,2026-06-02,Thu,W7,Scheduled,South,On Time,22,1
104669,2026-06-02,Thu,W7,Scheduled,East,On Time,25,1
104670,2026-06-02,Thu,W7,Scheduled,East,On Time,22,1
104671,2026-06-02,Thu,W7,Scheduled,East,On Time,29,1
104672,2026-06-02,Thu,W7,Scheduled,Central,On Time,24,1
104673,2026-06-02,Thu,W7,Scheduled,North,On Time,24,1
104674,2026-06-02,Thu,W7,Scheduled,North,On Time,24,1
104675,2026-06-02,Thu,W7,Scheduled,West,Late,35,0
104676,2026-06-02,Thu,W7,Scheduled,South,On Time,18,1
104677,2026-06-02,Thu,W7,Scheduled,East,On Time,29,1
104678,2026-06-02,Thu,W7,Scheduled,North,On Time,23,1
104679,2026-06-02,Thu,W7,Scheduled,West,On Time,30,1
104680,2026-06-02,Thu,W7,Scheduled,South,On Time,26,1
104681,2026-06-02,Thu,W7,Scheduled,Central,On Time,27,1
104682,2026-06-02,Thu,W7,Scheduled,North,On Time,22,1
104683,2026-06-02,Thu,W7,Scheduled,East,On Time,20,1
104684,2026-06-02,Thu,W7,Scheduled,Central,On Time,29,1
104685,2026-06-02,Thu,W7,Scheduled,West,On Time,18,1
104686,2026-06-02,Thu,W7,Scheduled,West,On Time,29,1
104687,2026-06-02,Thu,W7,Scheduled,Central,On Time,27,1
104688,2026-06-02,Thu,W7,Scheduled,North,On Time,19,1
104689,2026-06-02,Thu,W7,Scheduled,Central,On Time,22,1
104690,2026-06-02,Thu,W7,Scheduled,North,On Time,22,1
104691,2026-06-02,Thu,W7,Scheduled,North,On Time,29,1
104692,2026-06-02,Thu,W7,Scheduled,West,On Time,30,1
104693,2026-06-02,Thu,W7,Scheduled,Central,On Time,20,1
104694,2026-06-02,Thu,W7,Scheduled,Central,On Time,21,1
104695,2026-06-02,Thu,W7,Scheduled,East,On Time,21,1
104696,2026-06-02,Thu,W7,Scheduled,East,On Time,30,1
104697,2026-06-02,Thu,W7,Scheduled,North,On Time,22,1
104698,2026-06-02,Thu,W7,Scheduled,North,On Time,30,1
104699,2026-06-02,Thu,W7,Scheduled,East,On Time,29,1
104700,2026-06-02,Thu,W7,Scheduled,West,Late,55,0
104701,2026-06-02,Thu,W7,Scheduled,South,On Time,21,1
104702,2026-06-02,Thu,W7,Scheduled,West,On Time,21,1
104703,2026-06-02,Thu,W7,Scheduled,East,On Time,21,1
104704,2026-06-02,Thu,W7,Scheduled,North,On Time,29,1
104705,2026-06-02,Thu,W7,On-Demand,West,On Time,28,1
104706,2026-06-02,Thu,W7,On-Demand,West,On Time,30,1
104707,2026-06-02,Thu,W7,On-Demand,North,On Time,26,1
104708,2026-06-02,Thu,W7,On-Demand,Central,Late,31,0
104709,2026-06-02,Thu,W7,On-Demand,Central,On Time,18,1
104710,2026-06-02,Thu,W7,On-Demand,West,Late,48,0
104711,2026-06-02,Thu,W7,On-Demand,North,On Time,23,1
